日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2016-08-18,'399107,深证Ａ指,2136.382,2145.896,2128.73,2134.403,2137.463,-1.081,-0.0506,25383362661,3.78071312578e+11
2016-08-17,'399107,深证Ａ指,2137.463,2144.166,2124.765,2130.871,2130.692,6.771,0.3178,23923443051,3.74911957456e+11
2016-08-16,'399107,深证Ａ指,2130.692,2136.539,2119.658,2119.694,2116.456,14.236,0.6726,26081926453,4.00776322126e+11
2016-08-15,'399107,深证Ａ指,2116.456,2122.381,2065.155,2068.211,2064.468,51.988,2.5182,28484802458,4.22843618233e+11
2016-08-12,'399107,深证Ａ指,2064.468,2064.468,2035.472,2036.778,2040.61,23.858,1.1692,16969277270,2.47173648048e+11
2016-08-11,'399107,深证Ａ指,2040.61,2067.854,2040.61,2063.273,2067.073,-26.463,-1.2802,17991303858,2.70298199431e+11
2016-08-10,'399107,深证Ａ指,2067.073,2080.318,2067.011,2073.319,2073.894,-6.821,-0.3289,18739122102,2.83746258585e+11
2016-08-09,'399107,深证Ａ指,2073.894,2073.894,2050.713,2051.934,2052.514,21.38,1.0416,18458302722,2.75362664125e+11
2016-08-08,'399107,深证Ａ指,2052.514,2052.514,2011.018,2024.797,2030.869,21.645,1.0658,16770557827,2.41975058158e+11
2016-08-05,'399107,深证Ａ指,2030.869,2044.67,2029.692,2038.214,2038.535,-7.666,-0.3761,15873317763,2.40261724353e+11
2016-08-04,'399107,深证Ａ指,2038.535,2040.288,2014.982,2022.486,2023.744,14.791,0.7309,16596218020,2.51293609229e+11
2016-08-03,'399107,深证Ａ指,2023.744,2025.829,2007.202,2011.609,2015.236,8.508,0.4222,14960899126,2.22553920122e+11
2016-08-02,'399107,深证Ａ指,2015.236,2015.236,1996.978,1998.017,2000.543,14.693,0.7345,12801652644,1.93116894519e+11
2016-08-01,'399107,深证Ａ指,2000.543,2022.052,1979.952,2022.052,2030.834,-30.291,-1.4916,17144850447,2.54913375829e+11
2016-07-29,'399107,深证Ａ指,2030.834,2045.02,2021.035,2039.837,2040.773,-9.939,-0.487,16774972101,2.61106991398e+11
2016-07-28,'399107,深证Ａ指,2040.773,2055.204,2011.278,2039.355,2044.034,-3.261,-0.1595,21803729939,3.39248640592e+11
2016-07-27,'399107,深证Ａ指,2044.034,2141.745,2021.431,2140.379,2139.411,-95.377,-4.4581,31842956948,4.89703676418e+11
2016-07-26,'399107,深证Ａ指,2139.411,2139.411,2112.393,2112.48,2113.046,26.365,1.2477,18915852865,2.99451719317e+11
2016-07-25,'399107,深证Ａ指,2113.046,2124.157,2102.465,2108.529,2112.779,0.267,0.0126,19311837203,3.15999035638e+11
2016-07-22,'399107,深证Ａ指,2112.779,2135.005,2110.9,2131.285,2132.297,-19.518,-0.9154,20962607496,3.42119514429e+11
2016-07-21,'399107,深证Ａ指,2132.297,2147.538,2124.602,2129.53,2129.909,2.388,0.1121,21544186460,3.56303394867e+11
2016-07-20,'399107,深证Ａ指,2129.909,2140.367,2124.91,2129.381,2128.458,1.451,0.0682,20059924383,3.33586979777e+11
2016-07-19,'399107,深证Ａ指,2128.458,2128.458,2104.417,2119.813,2121.567,6.891,0.3248,19994461313,3.29211644292e+11
2016-07-18,'399107,深证Ａ指,2121.567,2134.403,2110.275,2128.018,2132.97,-11.403,-0.5346,21846925190,3.50808043899e+11
2016-07-15,'399107,深证Ａ指,2132.97,2142.461,2124.779,2139.663,2139.507,-6.537,-0.3055,22467503447,3.65094926569e+11
2016-07-14,'399107,深证Ａ指,2139.507,2140.048,2125.396,2133.886,2136.086,3.421,0.1602,23483590878,3.78824554209e+11
2016-07-13,'399107,深证Ａ指,2136.086,2142.024,2117.989,2123.276,2118.651,17.435,0.8229,28494943629,4.4951103765e+11
2016-07-12,'399107,深证Ａ指,2118.651,2118.651,2064.899,2091.124,2093.472,25.179,1.2027,28323976015,4.45923002813e+11
2016-07-11,'399107,深证Ａ指,2093.472,2121.652,2091.756,2108.758,2105.331,-11.859,-0.5633,26221779353,4.27685877729e+11
2016-07-08,'399107,深证Ａ指,2105.331,2117.253,2096.278,2106.28,2108.353,-3.022,-0.1433,22665465709,3.8038346306e+11
2016-07-07,'399107,深证Ａ指,2108.353,2116.229,2087.635,2106.326,2108.385,-0.032,-0.0015,28071303325,4.63138422089e+11
2016-07-06,'399107,深证Ａ指,2108.385,2109.062,2087.214,2093.33,2099.123,9.262,0.4412,24957340560,4.16862819398e+11
2016-07-05,'399107,深证Ａ指,2099.123,2102.12,2084.788,2094.979,2094.203,4.92,0.2349,26350652335,4.37254216738e+11
2016-07-04,'399107,深证Ａ指,2094.203,2097.674,2045.459,2046.808,2061.751,32.452,1.574,25383422859,4.05361341379e+11
2016-07-01,'399107,深证Ａ指,2061.751,2077.683,2054.5,2067.655,2065.493,-3.742,-0.1812,20456261488,3.47180580203e+11
2016-06-30,'399107,深证Ａ指,2065.493,2070.547,2054.556,2065.23,2064.599,0.894,0.0433,22297946268,3.87568490008e+11
2016-06-29,'399107,深证Ａ指,2064.599,2073.957,2054.688,2068.893,2061.502,3.097,0.1502,24940679113,4.20770656293e+11
2016-06-28,'399107,深证Ａ指,2061.502,2063.336,2027.54,2029.933,2036.686,24.816,1.2184,26808441021,4.5376325796e+11
2016-06-27,'399107,深证Ａ指,2036.686,2036.686,1974.978,1975.088,1988.384,48.302,2.4292,23475578520,3.93038142274e+11
2016-06-24,'399107,深证Ａ指,1988.384,2016.517,1930.721,2000.44,2003.676,-15.292,-0.7632,27066377288,4.31787421357e+11
2016-06-23,'399107,深证Ａ指,2003.676,2015.258,1988.619,2008.702,2010.158,-6.482,-0.3225,21700292903,3.59849413635e+11
2016-06-22,'399107,深证Ａ指,2010.158,2010.158,1969.422,1971.432,1976.948,33.21,1.6799,19691509923,3.2954556834e+11
2016-06-21,'399107,深证Ａ指,1976.948,2021.648,1967.887,2008.868,1997.326,-20.378,-1.0203,23470201162,3.94466998161e+11
2016-06-20,'399107,深证Ａ指,1997.326,2001.716,1969.65,1988.652,1988.473,8.853,0.4452,19944096809,3.36165567826e+11
2016-06-17,'399107,深证Ａ指,1988.473,2002.735,1972.624,1977.229,1972.447,16.026,0.8125,22634281698,3.74962353262e+11
2016-06-16,'399107,深证Ａ指,1972.447,1987.736,1966.3,1975.548,1977.051,-4.604,-0.2329,23450448956,3.91792448485e+11
2016-06-15,'399107,深证Ａ指,1977.051,1985.471,1893.959,1896.349,1916.997,60.054,3.1327,22941112976,3.75739464723e+11
2016-06-14,'399107,深证Ａ指,1916.997,1921.223,1895.685,1901.38,1911.447,5.55,0.2904,16900909305,2.74040676461e+11
2016-06-13,'399107,深证Ａ指,1911.447,1993.026,1911.447,1979.303,2007.165,-95.718,-4.7688,23301312030,3.90434554339e+11
2016-06-08,'399107,深证Ａ指,2007.165,2019.594,1989.411,2010.079,2013.738,-6.573,-0.3264,20797743740,3.68449542431e+11
2016-06-07,'399107,深证Ａ指,2013.738,2015.292,1997.123,2009.044,2008.745,4.993,0.2486,19934798483,3.45315615428e+11
2016-06-06,'399107,深证Ａ指,2008.745,2013.365,1994.697,2009.293,2003.166,5.579,0.2785,20822460181,3.55409432188e+11
2016-06-03,'399107,深证Ａ指,2003.166,2016.444,1987.489,1993.164,1992.662,10.504,0.5271,25125271436,4.33190872884e+11
2016-06-02,'399107,深证Ａ指,1992.662,1992.662,1969.621,1970.916,1973.55,19.112,0.9684,23151215974,3.75332244636e+11
2016-06-01,'399107,深证Ａ指,1973.55,1986.131,1963.162,1963.89,1958.706,14.844,0.7578,26518037538,4.34002436143e+11
2016-05-31,'399107,深证Ａ指,1958.706,1958.706,1883.967,1883.967,1881.605,77.101,4.0976,25547892248,3.94818353765e+11
2016-05-30,'399107,深证Ａ指,1881.605,1897.523,1862.534,1878.615,1890.279,-8.674,-0.4589,13846960133,2.17810467995e+11
2016-05-27,'399107,深证Ａ指,1890.279,1904.146,1882.75,1887.656,1892.32,-2.041,-0.1079,15951066527,2.54446687276e+11
2016-05-26,'399107,深证Ａ指,1892.32,1892.32,1844.609,1877.874,1883.179,9.141,0.4854,16593302395,2.64267757338e+11
2016-05-25,'399107,深证Ａ指,1883.179,1909.512,1875.238,1899.84,1887.796,-4.617,-0.2446,15165029879,2.53663985967e+11
2016-05-24,'399107,深证Ａ指,1887.796,1902.246,1874.926,1902.246,1905.015,-17.219,-0.9039,15555959474,2.50229713654e+11
2016-05-23,'399107,深证Ａ指,1905.015,1905.877,1882.056,1882.056,1877.749,27.266,1.4521,16882663042,2.79154310086e+11
2016-05-20,'399107,深证Ａ指,1877.749,1877.749,1836.042,1842.421,1857.703,20.046,1.0791,14978661087,2.4203109801e+11
2016-05-19,'399107,深证Ａ指,1857.703,1881.391,1846.078,1846.078,1847.433,10.27,0.5559,15635007355,2.51533244192e+11
2016-05-18,'399107,深证Ａ指,1847.433,1882.296,1827.171,1882.296,1898.296,-50.863,-2.6794,17738664313,2.67095904608e+11
2016-05-17,'399107,深证Ａ指,1898.296,1916.92,1884.809,1899.835,1898.604,-0.308,-0.0162,17741528561,2.90799799248e+11
2016-05-16,'399107,深证Ａ指,1898.604,1898.604,1852.69,1860.715,1866.379,32.225,1.7266,14888299279,2.34989215957e+11
2016-05-13,'399107,深证Ａ指,1866.379,1889.495,1856.136,1866.204,1872.344,-5.965,-0.3186,14226029157,2.23607953835e+11
2016-05-12,'399107,深证Ａ指,1872.344,1872.701,1818.468,1847.332,1873.374,-1.03,-0.055,15578704805,2.39277608763e+11
2016-05-11,'399107,深证Ａ指,1873.374,1900.872,1866.964,1895.606,1885.132,-11.758,-0.6237,15378537638,2.46838161607e+11
2016-05-10,'399107,深证Ａ指,1885.132,1896.165,1874.829,1882.449,1887.311,-2.179,-0.1155,13664437450,2.17784610508e+11
2016-05-09,'399107,深证Ａ指,1887.311,1937.834,1878.405,1937.834,1957.734,-70.423,-3.5972,20149093251,3.10588349826e+11
2016-05-06,'399107,深证Ａ指,1957.734,2039.989,1957.734,2033.888,2032.048,-74.314,-3.6571,25885843624,4.27339677243e+11
2016-05-05,'399107,深证Ａ指,2032.048,2033.017,2009.859,2013.906,2017.386,14.662,0.7268,18058702806,3.10886941363e+11
2016-05-04,'399107,深证Ａ指,2017.386,2032.766,2007.936,2010.501,2017.767,-0.381,-0.0189,20537360502,3.46193255006e+11
2016-05-03,'399107,深证Ａ指,2017.767,2017.767,1951.405,1959.697,1959.991,57.776,2.9478,20321190912,3.41396714223e+11
2016-04-29,'399107,深证Ａ指,1959.991,1970.075,1949.175,1951.716,1960.402,-0.411,-0.021,14014950978,2.377965544e+11
2016-04-28,'399107,深证Ａ指,1960.402,1966.804,1924.658,1962.938,1962.686,-2.284,-0.1164,16959328602,2.76651280999e+11
2016-04-27,'399107,深证Ａ指,1962.686,1983.194,1959.303,1971.063,1968.425,-5.739,-0.2916,16924113416,2.77465683798e+11
2016-04-26,'399107,深证Ａ指,1968.425,1968.425,1940.422,1942.914,1945.249,23.176,1.1914,15113863003,2.47484077962e+11
2016-04-25,'399107,深证Ａ指,1945.249,1951.235,1920.028,1947.195,1953.237,-7.988,-0.409,15390360054,2.50233145482e+11
2016-04-22,'399107,深证Ａ指,1953.237,1953.237,1916.423,1920.308,1933.319,19.918,1.0302,17044429903,2.73386770637e+11
2016-04-21,'399107,深证Ａ指,1933.319,1971.736,1931.268,1948.096,1957.466,-24.147,-1.2336,21344350321,3.35364932948e+11
2016-04-20,'399107,深证Ａ指,1957.466,2057.23,1924.615,2054.073,2048.389,-90.923,-4.4388,30397109826,4.89091860158e+11
2016-04-19,'399107,深证Ａ指,2048.389,2057.088,2034.089,2050.714,2042.282,6.107,0.299,18834586455,3.24701500723e+11
2016-04-18,'399107,深证Ａ指,2042.282,2056.186,2027.958,2056.186,2069.68,-27.398,-1.3238,20840459284,3.4823808694e+11
2016-04-15,'399107,深证Ａ指,2069.68,2076.99,2058.081,2074.202,2073.743,-4.063,-0.1959,21805056465,3.61073385426e+11
2016-04-14,'399107,深证Ａ指,2073.743,2073.743,2047.838,2063.47,2052.741,21.002,1.0231,24038559337,3.893988254e+11
2016-04-13,'399107,深证Ａ指,2052.741,2076.366,2035.282,2035.282,2024.657,28.084,1.3871,31019262232,4.91947816956e+11
2016-04-12,'399107,深证Ａ指,2024.657,2044.4,2002.644,2040.073,2042.354,-17.697,-0.8665,21692684312,3.75168928901e+11
2016-04-11,'399107,深证Ａ指,2042.354,2052.015,2020.461,2020.461,2002.317,40.037,1.9995,24540716391,4.14836173073e+11
2016-04-08,'399107,深证Ａ指,2002.317,2009.075,1976.614,2002.343,2018.993,-16.676,-0.826,22184670758,3.77506628515e+11
2016-04-07,'399107,深证Ａ指,2018.993,2061.619,2018.993,2057.63,2052.029,-33.036,-1.6099,26574959229,4.54380639548e+11
2016-04-06,'399107,深证Ａ指,2052.029,2053.409,2028.626,2033.318,2040.857,11.172,0.5474,26060210651,4.46241629872e+11
2016-04-05,'399107,深证Ａ指,2040.857,2043.346,1987.161,1991.086,1988.84,52.017,2.6154,26259627285,4.36747362272e+11
2016-04-01,'399107,深证Ａ指,1988.84,1997.125,1958.44,1990.719,2000.024,-11.184,-0.5592,21542335005,3.65273555914e+11
2016-03-31,'399107,深证Ａ指,2000.024,2020.197,1994.219,2004.598,1994.322,5.702,0.2859,25035933108,4.44411018686e+11
2016-03-30,'399107,深证Ａ指,1994.322,1994.322,1941.382,1941.382,1924.823,69.499,3.6107,23029342117,3.93796305758e+11
2016-03-29,'399107,深证Ａ指,1924.823,1960.594,1908.435,1956.979,1960.642,-35.819,-1.8269,20679066669,3.35752418433e+11
2016-03-28,'399107,深证Ａ指,1960.642,2002.789,1954.44,1983.467,1971.726,-11.084,-0.5621,23955311362,3.93514672662e+11
2016-03-25,'399107,深证Ａ指,1971.726,1977.485,1946.46,1956.169,1962.225,9.501,0.4842,20971684923,3.52461196537e+11
2016-03-24,'399107,深证Ａ指,1962.225,1999.454,1955.103,1971.649,1989.941,-27.716,-1.3928,27011998441,4.62832119709e+11
2016-03-23,'399107,深证Ａ指,1989.941,1989.941,1955.882,1960.574,1967.111,22.83,1.1606,24765340640,4.137810722e+11
2016-03-22,'399107,深证Ａ指,1967.111,1983.294,1945.753,1956.361,1972.963,-5.852,-0.2966,27881609370,4.4586633299e+11
2016-03-21,'399107,深证Ａ指,1972.963,1972.963,1940.319,1945.96,1921.419,51.544,2.6826,33764849896,5.22542049487e+11
2016-03-18,'399107,深证Ａ指,1921.419,1927.758,1861.494,1861.928,1853.504,67.915,3.6641,31755743300,4.88653317553e+11
2016-03-17,'399107,深证Ａ指,1853.504,1858.597,1796.33,1796.33,1789.565,63.939,3.5729,23266727374,3.58073224256e+11
2016-03-16,'399107,深证Ａ指,1789.565,1827.886,1777.612,1821.448,1808.018,-18.453,-1.0206,15842259579,2.33108662192e+11
2016-03-15,'399107,深证Ａ指,1808.018,1828.791,1801.155,1819.493,1825.017,-16.999,-0.9314,17135614973,2.57615539958e+11
2016-03-14,'399107,深证Ａ指,1825.017,1843.242,1782.289,1782.289,1762.064,62.953,3.5727,20627295936,3.01018115745e+11
2016-03-11,'399107,深证Ａ指,1762.064,1775.154,1739.049,1746.512,1765.935,-3.871,-0.2192,12677638513,1.7551925967e+11
2016-03-10,'399107,深证Ａ指,1765.935,1807.539,1763.852,1792.572,1791.579,-25.644,-1.4314,15074464993,2.1305421538e+11
2016-03-09,'399107,深证Ａ指,1791.579,1820.429,1777.938,1790.191,1830.415,-38.836,-2.1217,18008554044,2.49377975683e+11
2016-03-08,'399107,深证Ａ指,1830.415,1830.415,1749.612,1817.988,1821.031,9.384,0.5153,23068022020,3.12047563214e+11
2016-03-07,'399107,深证Ａ指,1821.031,1840.052,1802.621,1802.75,1784.64,36.391,2.0391,19838125307,2.69882087787e+11
2016-03-04,'399107,深证Ａ指,1784.64,1842.615,1764.107,1829.075,1838.283,-53.643,-2.9181,26011259472,3.45438732163e+11
2016-03-03,'399107,深证Ａ指,1838.283,1875.281,1836.825,1840.53,1840.808,-2.525,-0.1372,28829220119,3.83338930085e+11
2016-03-02,'399107,深证Ａ指,1840.808,1843.761,1752.877,1753.679,1757.924,82.884,4.7149,26925909360,3.53881317465e+11
2016-03-01,'399107,深证Ａ指,1757.924,1770.856,1694.08,1718.2,1717.993,39.931,2.3243,20975082444,2.80186094746e+11
2016-02-29,'399107,深证Ａ指,1717.993,1805.394,1701.096,1805.394,1815.645,-97.652,-5.3784,20817522618,2.6687460976e+11
2016-02-26,'399107,深证Ａ指,1815.645,1840.048,1778.902,1830.35,1817.927,-2.282,-0.1255,20804425055,2.96082584123e+11
2016-02-25,'399107,深证Ａ指,1817.927,1957.852,1810.52,1957.852,1962.305,-144.378,-7.3576,26955006298,3.94262315073e+11
2016-02-24,'399107,深证Ａ指,1962.305,1973.463,1920.807,1954.895,1963.041,-0.736,-0.0375,22197443111,3.52509355686e+11
2016-02-23,'399107,深证Ａ指,1963.041,1981.204,1937.078,1976.773,1974.527,-11.486,-0.5817,22770084862,3.61137024817e+11
2016-02-22,'399107,深证Ａ指,1974.527,1974.527,1950.321,1960.206,1935.063,39.464,2.0394,23548822973,3.63112472856e+11
2016-02-19,'399107,深证Ａ指,1935.063,1946.858,1915.404,1919.403,1925.562,9.501,0.4934,18993347668,3.0265379851e+11
2016-02-18,'399107,深证Ａ指,1925.562,1953.459,1922.076,1944.623,1932.156,-6.594,-0.3413,23673120588,3.59524185217e+11
2016-02-17,'399107,深证Ａ指,1932.156,1935.008,1892.782,1904.714,1904.973,27.183,1.4269,23028573734,3.43408843576e+11
2016-02-16,'399107,深证Ａ指,1904.973,1909.621,1839.685,1839.685,1829.837,75.136,4.1062,19970047337,3.00982335628e+11
2016-02-15,'399107,深证Ａ指,1829.837,1840.219,1770.344,1770.745,1830.404,-0.567,-0.031,13697305291,1.9940290986e+11
2016-02-05,'399107,深证Ａ指,1830.404,1861.268,1830.147,1854.537,1851.764,-21.36,-1.1535,14707575382,2.17730108695e+11
2016-02-04,'399107,深证Ａ指,1851.764,1860.925,1821.73,1821.73,1816.275,35.489,1.9539,17936732974,2.66371708107e+11
2016-02-03,'399107,深证Ａ指,1816.275,1824.04,1775.262,1787.1,1807.688,8.587,0.475,15845543223,2.29133085032e+11
2016-02-02,'399107,深证Ａ指,1807.688,1813.386,1748.864,1748.864,1747.699,59.989,3.4325,16734117958,2.44146243691e+11
2016-02-01,'399107,深证Ａ指,1747.699,1776.105,1721.968,1761.05,1765.999,-18.3,-1.0362,15334567487,2.17385825355e+11
2016-01-29,'399107,深证Ａ指,1765.999,1780.979,1693.804,1698.371,1702.798,63.201,3.7116,18043185034,2.48466653383e+11
2016-01-28,'399107,深证Ａ指,1702.798,1773.783,1695.875,1752.94,1777.378,-74.58,-4.1961,16850278845,2.31782900767e+11
2016-01-27,'399107,深证Ａ指,1777.378,1803.71,1691.414,1798.688,1792.363,-14.985,-0.836,22084693171,3.02524887473e+11
2016-01-26,'399107,深证Ａ指,1792.363,1909.962,1788.193,1907.562,1930.013,-137.65,-7.1321,21340769575,3.10107487279e+11
2016-01-25,'399107,深证Ａ指,1930.013,1948.454,1910.701,1927.25,1910.732,19.281,1.0091,16482759886,2.58677207692e+11
2016-01-22,'399107,深证Ａ指,1910.732,1921.661,1852.74,1904.01,1883.174,27.558,1.4634,17777158101,2.76171222912e+11
2016-01-21,'399107,深证Ａ指,1883.174,1981.762,1883.174,1929.831,1962.091,-78.917,-4.0221,20964548778,3.32318740448e+11
2016-01-20,'399107,深证Ａ指,1962.091,1996.742,1947.798,1969.014,1982.364,-20.273,-1.0227,22916628273,3.61133542075e+11
2016-01-19,'399107,深证Ａ指,1982.364,1985.268,1903.596,1908.756,1913.863,68.501,3.5792,23092723783,3.60292474639e+11
2016-01-18,'399107,深证Ａ指,1913.863,1936.048,1838.162,1839.507,1877.944,35.919,1.9127,19293690914,2.98671463888e+11
2016-01-15,'399107,深证Ａ指,1877.944,1948.381,1866.76,1929.26,1944.169,-66.225,-3.4063,22064368619,3.31437300809e+11
2016-01-14,'399107,深证Ａ指,1944.169,1947.009,1808.553,1811.183,1872.675,71.494,3.8177,22803537925,3.33936718961e+11
2016-01-13,'399107,深证Ａ指,1872.675,1966.397,1872.587,1949.25,1940.029,-67.354,-3.4718,20853978892,3.10300752915e+11
2016-01-12,'399107,深证Ａ指,1940.029,1964.969,1894.274,1930.635,1932.421,7.608,0.3937,21713082688,3.26282388123e+11
2016-01-11,'399107,深证Ａ指,1932.421,2048.343,1932.152,2022.429,2069.098,-136.677,-6.6056,26047203708,3.77249965167e+11
2016-01-08,'399107,深证Ａ指,2069.098,2114.252,1964.05,2093.9,2047.661,21.437,1.0469,28430818621,4.36849677973e+11
2016-01-07,'399107,深证Ａ指,2047.661,2190.766,2045.358,2190.766,2232.006,-184.345,-8.2592,7152384395,1.07876459481e+11
2016-01-06,'399107,深证Ａ指,2232.006,2232.006,2166.706,2186.339,2175.23,56.776,2.6101,25298038298,4.13912504977e+11
2016-01-05,'399107,深证Ａ指,2175.23,2218.88,2097.253,2104.907,2216.714,-41.484,-1.8714,29350893712,4.82571992616e+11
2016-01-04,'399107,深证Ａ指,2216.714,2410.873,2216.654,2410.869,2415.504,-198.79,-8.2298,20425918341,3.54878504658e+11
2015-12-31,'399107,深证Ａ指,2415.504,2465.887,2415.426,2461.223,2460.094,-44.59,-1.8125,22189728439,4.32287580592e+11
2015-12-30,'399107,深证Ａ指,2460.094,2461.688,2434.708,2441.519,2438.092,22.002,0.9024,23121530042,4.55162722329e+11
2015-12-29,'399107,深证Ａ指,2438.092,2438.092,2392.695,2412.149,2415.168,22.924,0.9492,21425705271,4.08253294652e+11
2015-12-28,'399107,深证Ａ指,2415.168,2486.93,2415.168,2477.262,2468.61,-53.442,-2.1649,27821990508,5.27194297562e+11
2015-12-25,'399107,深证Ａ指,2468.61,2475.27,2451.867,2459.48,2454.668,13.942,0.568,21375430045,4.09231915918e+11
2015-12-24,'399107,深证Ａ指,2454.668,2461.425,2413.841,2452.928,2459.525,-4.857,-0.1975,23187945465,4.3364720964e+11
2015-12-23,'399107,深证Ａ指,2459.525,2496.568,2453.549,2491.517,2489.584,-30.059,-1.2074,31139115402,5.76169304761e+11
2015-12-22,'399107,深证Ａ指,2489.584,2489.584,2457.445,2472.473,2466.948,22.636,0.9176,28771858095,5.13013346539e+11
2015-12-21,'399107,深证Ａ指,2466.948,2470.626,2437.339,2439.067,2443.572,23.376,0.9566,29763911774,5.43890096187e+11
2015-12-18,'399107,深证Ａ指,2443.572,2459.427,2429.359,2450.059,2450.511,-6.939,-0.2832,30527942294,5.93139991978e+11
2015-12-17,'399107,深证Ａ指,2450.511,2450.511,2400.206,2400.206,2385.413,65.098,2.729,32791562004,6.14502315325e+11
2015-12-16,'399107,深证Ａ指,2385.413,2401.138,2376.163,2377.317,2369.215,16.198,0.6837,23502024045,4.62439528584e+11
2015-12-15,'399107,深证Ａ指,2369.215,2378.062,2346.241,2346.241,2342.926,26.289,1.1221,22781278581,4.37947582016e+11
2015-12-14,'399107,深证Ａ指,2342.926,2342.926,2271.226,2274.845,2297.013,45.913,1.9988,21442263135,3.92652393889e+11
2015-12-11,'399107,深证Ａ指,2297.013,2317.544,2286.458,2304.73,2313.856,-16.843,-0.7279,20411631613,3.87422522966e+11
2015-12-10,'399107,深证Ａ指,2313.856,2339.703,2308.085,2314.327,2316.324,-2.468,-0.1065,22800141032,4.4880921011e+11
2015-12-09,'399107,深证Ａ指,2316.324,2333.686,2298.439,2311.212,2323.918,-7.594,-0.3268,23200248825,4.49713214939e+11
2015-12-08,'399107,深证Ａ指,2323.918,2356.456,2315.736,2354.239,2366.056,-42.138,-1.7809,26054147462,4.90425722605e+11
2015-12-07,'399107,深证Ａ指,2366.056,2368.17,2325.008,2340.63,2336.64,29.416,1.2589,24661298278,4.69266215118e+11
2015-12-04,'399107,深证Ａ指,2336.64,2365.164,2319.805,2340.354,2347.896,-11.256,-0.4794,26741909071,5.02471176385e+11
